fil,X,Y,Z,ydir,zdir,length,relative_angle,relative_angle_90,dot_product
17,863,504,182,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,881,465,185,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,890,440,189,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,896,426,192,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,905,401,196,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,917,376,199,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,924,357,202,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,930,343,204,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,948,318,209,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,962,300,210,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
17,980,276,214,-65.03525733162697,-7.950993763980121,469.90424556498743,157.45108640085667,67.45108640085668,0.923552497755189
19,727,886,162,-59.22359557670317,-2.6423775541898995,238.60217936976184,152.7424521769646,62.74245217696462,0.8889568160432435
19,742,860,163,-59.22359557670317,-2.6423775541898995,238.60217936976184,152.7424521769646,62.74245217696462,0.8889568160432435
19,752,839,163,-59.22359557670317,-2.6423775541898995,238.60217936976184,152.7424521769646,62.74245217696462,0.8889568160432435
19,765,819,164,-59.22359557670317,-2.6423775541898995,238.60217936976184,152.7424521769646,62.74245217696462,0.8889568160432435
19,771,809,164,-59.22359557670317,-2.6423775541898995,238.60217936976184,152.7424521769646,62.74245217696462,0.8889568160432435
19,785,783,167,-59.22359557670317,-2.6423775541898995,238.60217936976184,152.7424521769646,62.74245217696462,0.8889568160432435
19,796,763,168,-59.22359557670317,-2.6423775541898995,238.60217936976184,152.7424521769646,62.74245217696462,0.8889568160432435
19,807,743,168,-59.22359557670317,-2.6423775541898995,238.60217936976184,152.7424521769646,62.74245217696462,0.8889568160432435
19,815,731,168,-59.22359557670317,-2.6423775541898995,238.60217936976184,152.7424521769646,62.74245217696462,0.8889568160432435
19,835,703,168,-59.22359557670317,-2.6423775541898995,238.60217936976184,152.7424521769646,62.74245217696462,0.8889568160432435
19,849,681,173,-59.22359557670317,-2.6423775541898995,238.60217936976184,152.7424521769646,62.74245217696462,0.8889568160432435
20,854,672,169,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,873,652,169,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,884,637,168,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,893,627,168,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,906,617,168,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,926,598,163,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,951,580,164,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,975,559,154,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,999,545,155,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,1023,526,147,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,1060,498,148,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,1094,470,147,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,1107,458,147,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,1128,440,147,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,1151,421,148,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,1176,398,145,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
20,1201,374,146,-40.98643040242868,2.7802579673092547,474.1719097542578,134.4658625817105,44.46586258171051,0.7004841779193085
